mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kbest__k,param_svc__C,param_svc__kernel,param_svc__gamma,param_svc__coef0,param_svc__degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.814280128,0.143897823,0.029057312,0.006159935,5,3.334,poly,0.1,0,4,"{'kbest__k': 5, 'svc__C': 3.334, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.587086573,0.610882188,0.631790696,0.664166272,0.56899267,0.61258368,0.033415107,448
0.492326832,0.032397235,0.016904402,0.001836826,5,6.667,poly,scale,0,2,"{'kbest__k': 5, 'svc__C': 6.667000000000001, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.625612645,0.611808241,0.562286604,0.630656318,0.611501419,0.608373045,0.024245805,449
1.253009653,0.061475277,0.018195248,0.001942211,5,1.112,poly,1,0,2,"{'kbest__k': 5, 'svc__C': 1.1119999999999999, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.625612645,0.611808241,0.541442086,0.624820159,0.631394753,0.607015577,0.033406738,450
0.529930162,0.032761831,0.014574432,0.00081392,5,7.778,poly,scale,0,2,"{'kbest__k': 5, 'svc__C': 7.7780000000000005, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.625612645,0.611808241,0.54684511,0.636601389,0.611501419,0.606473761,0.031251499,451
0.537082481,0.063233891,0.01542573,0.001020562,5,8.889,poly,scale,0,2,"{'kbest__k': 5, 'svc__C': 8.889, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.625612645,0.611808241,0.54684511,0.636601389,0.611501419,0.606473761,0.031251499,451
0.795565796,0.08074903,0.026563454,0.014368073,5,10,poly,scale,0,2,"{'kbest__k': 5, 'svc__C': 10.0, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.625612645,0.611808241,0.54684511,0.636601389,0.611501419,0.606473761,0.031251499,451
0.459828424,0.015430939,0.016291332,0.001765447,5,5.556,poly,scale,0,2,"{'kbest__k': 5, 'svc__C': 5.556, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.625612645,0.611808241,0.54684511,0.630656318,0.611501419,0.605284747,0.030177257,454
0.915952539,0.076767251,0.043545341,0.00559619,5,0.001,linear,,,,"{'kbest__k': 5, 'svc__C': 0.001, 'svc__kernel': 'linear'}",0.542842885,0.596527703,0.582532174,0.675280312,0.6220048,0.603837575,0.043958661,455
1.476754951,0.141307336,0.019813633,0.005669286,5,2.223,poly,1,0,2,"{'kbest__k': 5, 'svc__C': 2.223, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.625612645,0.611808241,0.541442086,0.619089222,0.616596905,0.60290982,0.031054764,456
0.461180305,0.010766695,0.020267725,0.001226948,5,2.223,poly,0.1,0,4,"{'kbest__k': 5, 'svc__C': 2.223, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.587086573,0.602017173,0.581465029,0.680038837,0.561026749,0.602326872,0.041018115,457
2.829532623,0.38692145,0.019033957,0.005076751,5,4.445,poly,1,0,2,"{'kbest__k': 5, 'svc__C': 4.445, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.625612645,0.611808241,0.541442086,0.619089222,0.601708871,0.599932213,0.030304347,458
2.696390629,0.616749502,0.04039216,0.048101361,5,3.334,poly,1,0,2,"{'kbest__k': 5, 'svc__C': 3.334, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.625612645,0.611808241,0.541442086,0.619089222,0.596618156,0.59891407,0.030313068,459
5.806239367,0.855148795,0.017183256,0.004534197,5,10,poly,1,0,2,"{'kbest__k': 5, 'svc__C': 10.0, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.625612645,0.611808241,0.54684511,0.619089222,0.586727154,0.598016474,0.028781172,460
2.86445508,0.416850563,0.014353085,0.00130732,5,5.556,poly,1,0,2,"{'kbest__k': 5, 'svc__C': 5.556, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.625612645,0.611808241,0.541442086,0.619089222,0.586727154,0.596935869,0.030718378,461
3.452587843,0.459100253,0.015770817,0.005575593,5,6.667,poly,1,0,2,"{'kbest__k': 5, 'svc__C': 6.667000000000001, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.625612645,0.611808241,0.541442086,0.619089222,0.586727154,0.596935869,0.030718378,461
4.149139404,0.603495575,0.014598465,0.001024982,5,7.778,poly,1,0,2,"{'kbest__k': 5, 'svc__C': 7.7780000000000005, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.625612645,0.611808241,0.541442086,0.619089222,0.586727154,0.596935869,0.030718378,461
5.232002163,0.767470066,0.018208265,0.005599652,5,8.889,poly,1,0,2,"{'kbest__k': 5, 'svc__C': 8.889, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.625612645,0.611808241,0.541442086,0.619089222,0.586727154,0.596935869,0.030718378,461
0.690296555,0.122257134,0.026619005,0.010763307,5,1.112,poly,0.1,0,4,"{'kbest__k': 5, 'svc__C': 1.1119999999999999, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.62462663,0.536720099,0.517537776,0.631790696,0.568930686,0.575921177,0.045799208,465
0.555061197,0.018102391,0.026506376,0.002504587,5,0.001,poly,1,0,2,"{'kbest__k': 5, 'svc__C': 0.001, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.516857949,0.539295669,0.47369246,0.613613588,0.528139109,0.534319755,0.045455595,466
0.814287901,0.021254599,0.040270901,0.003918875,5,0.001,poly,scale,0,3,"{'kbest__k': 5, 'svc__C': 0.001, 'svc__coef0': 0, 'svc__degree': 3, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.445100768,0.396978438,0.128717648,0.398105466,0.402295746,0.354239613,0.114171904,467
1.164420748,0.068875641,0.042479753,0.004709871,20,0.001,poly,0.1,0,3,"{'kbest__k': 20, 'svc__C': 0.001, 'svc__coef0': 0, 'svc__degree': 3, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.39294266,0.27106268,0.185289742,0.257869605,0.377471687,0.296927275,0.077927882,468
1.49027276,0.052208668,0.127506495,0.01164378,15,1.112,rbf,1,,,"{'kbest__k': 15, 'svc__C': 1.1119999999999999, 'svc__gamma': 1, 'svc__kernel': 'rbf'}",0.340443327,0.277199741,0.280651799,0.372824116,0.197901824,0.293804161,0.060108759,469
1.62032671,0.071523355,0.134664011,0.023886551,15,2.223,rbf,1,,,"{'kbest__k': 15, 'svc__C': 2.223, 'svc__gamma': 1, 'svc__kernel': 'rbf'}",0.340443327,0.277199741,0.280651799,0.372824116,0.197901824,0.293804161,0.060108759,469
1.519501686,0.054185609,0.132222557,0.008017918,15,3.334,rbf,1,,,"{'kbest__k': 15, 'svc__C': 3.334, 'svc__gamma': 1, 'svc__kernel': 'rbf'}",0.340443327,0.277199741,0.280651799,0.372824116,0.197901824,0.293804161,0.060108759,469
1.537861443,0.058601474,0.182203579,0.010682315,15,4.445,rbf,1,,,"{'kbest__k': 15, 'svc__C': 4.445, 'svc__gamma': 1, 'svc__kernel': 'rbf'}",0.340443327,0.277199741,0.280651799,0.372824116,0.197901824,0.293804161,0.060108759,469
1.64821949,0.029205737,0.147767735,0.017459986,15,5.556,rbf,1,,,"{'kbest__k': 15, 'svc__C': 5.556, 'svc__gamma': 1, 'svc__kernel': 'rbf'}",0.340443327,0.277199741,0.280651799,0.372824116,0.197901824,0.293804161,0.060108759,469
1.662926626,0.037481354,0.137088442,0.012508118,15,6.667,rbf,1,,,"{'kbest__k': 15, 'svc__C': 6.667000000000001, 'svc__gamma': 1, 'svc__kernel': 'rbf'}",0.340443327,0.277199741,0.280651799,0.372824116,0.197901824,0.293804161,0.060108759,469
1.513031149,0.051639074,0.131548262,0.002885166,15,7.778,rbf,1,,,"{'kbest__k': 15, 'svc__C': 7.7780000000000005, 'svc__gamma': 1, 'svc__kernel': 'rbf'}",0.340443327,0.277199741,0.280651799,0.372824116,0.197901824,0.293804161,0.060108759,469
1.579640627,0.076540821,0.142809105,0.020351261,15,8.889,rbf,1,,,"{'kbest__k': 15, 'svc__C': 8.889, 'svc__gamma': 1, 'svc__kernel': 'rbf'}",0.340443327,0.277199741,0.280651799,0.372824116,0.197901824,0.293804161,0.060108759,469
1.629746485,0.068603325,0.143600893,0.016372111,15,10,rbf,1,,,"{'kbest__k': 15, 'svc__C': 10.0, 'svc__gamma': 1, 'svc__kernel': 'rbf'}",0.340443327,0.277199741,0.280651799,0.372824116,0.197901824,0.293804161,0.060108759,469
1.075575256,0.079699945,0.055438375,0.014219509,20,0.001,poly,0.1,0,4,"{'kbest__k': 20, 'svc__C': 0.001, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.39294266,0.275520749,0.117633744,0.262687204,0.396432205,0.289043312,0.102553589,478
0.924833727,0.031217447,0.034754372,0.002549733,5,0.001,poly,scale,0,4,"{'kbest__k': 5, 'svc__C': 0.001, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.307582662,0.340836952,-0.017546318,0.257869605,0.351360179,0.248020616,0.136721889,479
1.168588305,0.08071221,0.050418425,0.014597184,15,0.001,poly,0.1,0,3,"{'kbest__k': 15, 'svc__C': 0.001, 'svc__coef0': 0, 'svc__degree': 3, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.290265616,0.275520749,0.117633744,0.171411108,0.314214963,0.233809236,0.075871635,480
1.273447037,0.144986512,0.073167658,0.024829069,20,0.001,poly,0.1,0,2,"{'kbest__k': 20, 'svc__C': 0.001, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.308043523,0.239730211,0.057554095,0.242714717,0.242714717,0.218151453,0.084314229,481
1.217530823,0.08997616,0.059313011,0.012796196,15,0.001,poly,0.1,0,4,"{'kbest__k': 15, 'svc__C': 0.001, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.290265616,0.239328601,0.128717648,0.129728768,0.280651799,0.213738486,0.071098274,482
0.753397179,0.037834599,0.033211565,0.001535785,10,0.001,poly,0.1,0,4,"{'kbest__k': 10, 'svc__C': 0.001, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.308043523,0.197906712,0.027382997,0.17079898,0.314214963,0.203669435,0.105171144,483
0.808571577,0.083048799,0.036013126,0.001698702,10,0.001,poly,scale,0,4,"{'kbest__k': 10, 'svc__C': 0.001, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.308043523,0.197906712,0.027382997,0.17079898,0.314214963,0.203669435,0.105171144,483
1.166887903,0.104972396,0.056018925,0.019903003,15,0.001,poly,scale,0,3,"{'kbest__k': 15, 'svc__C': 0.001, 'svc__coef0': 0, 'svc__degree': 3, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.308043523,0.195469099,0.016928135,0.242714717,0.197901824,0.19221146,0.096679762,485
1.351309967,0.120728952,0.047201824,0.004847212,15,0.001,poly,scale,0,4,"{'kbest__k': 15, 'svc__C': 0.001, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.308043523,0.239730211,0.008181093,0.200591254,0.197901824,0.190889581,0.099635474,486
0.926543808,0.181762876,0.038929033,0.009675887,10,0.001,poly,0.1,0,3,"{'kbest__k': 10, 'svc__C': 0.001, 'svc__coef0': 0, 'svc__degree': 3, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.25901353,0.197906712,0.027382997,0.17079898,0.242714717,0.179563387,0.082307447,487
0.847704506,0.089458693,0.035335875,0.001325289,10,0.001,poly,scale,0,3,"{'kbest__k': 10, 'svc__C': 0.001, 'svc__coef0': 0, 'svc__degree': 3, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.25901353,0.197906712,0.027382997,0.17079898,0.242714717,0.179563387,0.082307447,487
0.746353769,0.029778457,0.034814835,0.003282585,5,0.001,poly,0.1,0,3,"{'kbest__k': 5, 'svc__C': 0.001, 'svc__coef0': 0, 'svc__degree': 3, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.277199741,0.195469099,-0.027917185,0.197901824,0.197901824,0.168111061,0.102811337,489
0.85645318,0.028267579,0.03817234,0.004843363,5,0.001,poly,0.1,0,4,"{'kbest__k': 5, 'svc__C': 0.001, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.277199741,0.195469099,-0.027917185,0.197901824,0.197901824,0.168111061,0.102811337,489
1.223771811,0.071840681,0.050251055,0.00918474,20,0.001,poly,scale,0,4,"{'kbest__k': 20, 'svc__C': 0.001, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.310348876,0.195469099,-0.048623367,0.150396894,0.197901824,0.161098665,0.117396153,491
0.986485481,0.011217737,0.047659492,0.007243673,15,0.001,poly,0.1,0,2,"{'kbest__k': 15, 'svc__C': 0.001, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.275520749,0.138027536,-0.039590379,0.197901824,0.197901824,0.153952311,0.106164378,492
1.296876049,0.156399737,0.05083952,0.009887762,15,0.001,poly,scale,0,2,"{'kbest__k': 15, 'svc__C': 0.001, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.277199741,0.138027536,0,0.197901824,0.139744837,0.150574788,0.090797814,493
1.300739574,0.081924553,0.042538357,0.002333788,20,0.001,poly,scale,0,2,"{'kbest__k': 20, 'svc__C': 0.001, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.277199741,0.138027536,0,0.197901824,0.139744837,0.150574788,0.090797814,493
1.136488867,0.159890316,0.042745209,0.003905911,20,0.001,poly,scale,0,3,"{'kbest__k': 20, 'svc__C': 0.001, 'svc__coef0': 0, 'svc__degree': 3, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.239328601,0.138027536,-0.027917185,0.197901824,0.197901824,0.14904852,0.094193531,495
0.709211302,0.008804664,0.034440279,0.001696487,5,0.001,poly,scale,0,2,"{'kbest__k': 5, 'svc__C': 0.001, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.275520749,0.148297058,-0.052592744,0.12053071,0.242714717,0.146894098,0.115081191,496
0.742345524,0.022019891,0.035131407,0.006024302,5,0.001,poly,0.1,0,2,"{'kbest__k': 5, 'svc__C': 0.001, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.277199741,0.138027536,-0.019713222,0.197901824,0.139744837,0.146632143,0.097435858,497
0.88254962,0.169827139,0.038849592,0.004157817,10,0.001,poly,0.1,0,2,"{'kbest__k': 10, 'svc__C': 0.001, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.277199741,0.138027536,-0.027917185,0.197901824,0.139744837,0.144991351,0.100251643,498
1.00962162,0.24286109,0.040940952,0.005538772,10,0.001,poly,scale,0,2,"{'kbest__k': 10, 'svc__C': 0.001, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.277199741,0.138027536,-0.027917185,0.197901824,0.139744837,0.144991351,0.100251643,498
1.610946655,0.051604338,0.167176771,0.013595558,20,0.001,rbf,0.1,,,"{'kbest__k': 20, 'svc__C': 0.001, 'svc__gamma': 0.1, 'svc__kernel': 'rbf'}",0,0,0,0,0.384495212,0.076899042,0.153798085,500
1.929136944,0.156530876,0.213457203,0.032829306,10,0.001,rbf,1,,,"{'kbest__k': 10, 'svc__C': 0.001, 'svc__gamma': 1, 'svc__kernel': 'rbf'}",0,0,0,0.296927843,0,0.059385569,0.118771137,501
1.665976334,0.100899904,0.163388824,0.010945696,5,0.001,rbf,0.1,,,"{'kbest__k': 5, 'svc__C': 0.001, 'svc__gamma': 0.1, 'svc__kernel': 'rbf'}",0,0,0,0,0,0,0,502
1.647840881,0.123678965,0.197092009,0.070540664,5,0.001,rbf,1,,,"{'kbest__k': 5, 'svc__C': 0.001, 'svc__gamma': 1, 'svc__kernel': 'rbf'}",0,0,0,0,0,0,0,502
1.770160818,0.065937584,0.157766485,0.014171988,5,0.001,rbf,scale,,,"{'kbest__k': 5, 'svc__C': 0.001, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0,0,0,0,0,0,0,502
2.078918028,0.156391194,0.199455547,0.017509484,10,0.001,rbf,0.1,,,"{'kbest__k': 10, 'svc__C': 0.001, 'svc__gamma': 0.1, 'svc__kernel': 'rbf'}",0,0,0,0,0,0,0,502
1.727744961,0.102644479,0.194307518,0.028235173,10,0.001,rbf,scale,,,"{'kbest__k': 10, 'svc__C': 0.001, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0,0,0,0,0,0,0,502
1.609461117,0.06731376,0.17274909,0.014153788,15,0.001,rbf,0.1,,,"{'kbest__k': 15, 'svc__C': 0.001, 'svc__gamma': 0.1, 'svc__kernel': 'rbf'}",0,0,0,0,0,0,0,502
1.527814388,0.032966876,0.161438894,0.003704071,15,0.001,rbf,1,,,"{'kbest__k': 15, 'svc__C': 0.001, 'svc__gamma': 1, 'svc__kernel': 'rbf'}",0,0,0,0,0,0,0,502
1.609197855,0.042658212,0.18579998,0.026662693,15,0.001,rbf,scale,,,"{'kbest__k': 15, 'svc__C': 0.001, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0,0,0,0,0,0,0,502
1.563749456,0.065180307,0.178810787,0.033605369,20,0.001,rbf,1,,,"{'kbest__k': 20, 'svc__C': 0.001, 'svc__gamma': 1, 'svc__kernel': 'rbf'}",0,0,0,0,0,0,0,502
1.6681036,0.094178667,0.198221445,0.029199704,20,0.001,rbf,scale,,,"{'kbest__k': 20, 'svc__C': 0.001, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0,0,0,0,0,0,0,502
1.746514988,0.097201561,0.177796745,0.013246981,20,1.112,rbf,1,,,"{'kbest__k': 20, 'svc__C': 1.1119999999999999, 'svc__gamma': 1, 'svc__kernel': 'rbf'}",0,0,0,0,0,0,0,502
1.732602978,0.060443232,0.177147388,0.017120607,20,2.223,rbf,1,,,"{'kbest__k': 20, 'svc__C': 2.223, 'svc__gamma': 1, 'svc__kernel': 'rbf'}",0,0,0,0,0,0,0,502
2.048028803,0.036401615,0.181928492,0.010351145,20,3.334,rbf,1,,,"{'kbest__k': 20, 'svc__C': 3.334, 'svc__gamma': 1, 'svc__kernel': 'rbf'}",0,0,0,0,0,0,0,502
1.883519173,0.038791863,0.157181215,0.005377778,20,4.445,rbf,1,,,"{'kbest__k': 20, 'svc__C': 4.445, 'svc__gamma': 1, 'svc__kernel': 'rbf'}",0,0,0,0,0,0,0,502
1.769302416,0.030398651,0.165343761,0.012823307,20,5.556,rbf,1,,,"{'kbest__k': 20, 'svc__C': 5.556, 'svc__gamma': 1, 'svc__kernel': 'rbf'}",0,0,0,0,0,0,0,502
2.000565243,0.01976204,0.167317152,0.008178539,20,6.667,rbf,1,,,"{'kbest__k': 20, 'svc__C': 6.667000000000001, 'svc__gamma': 1, 'svc__kernel': 'rbf'}",0,0,0,0,0,0,0,502
2.034066534,0.058051915,0.265553856,0.066554554,20,7.778,rbf,1,,,"{'kbest__k': 20, 'svc__C': 7.7780000000000005, 'svc__gamma': 1, 'svc__kernel': 'rbf'}",0,0,0,0,0,0,0,502
2.655089712,0.583996298,0.181114483,0.030145355,20,8.889,rbf,1,,,"{'kbest__k': 20, 'svc__C': 8.889, 'svc__gamma': 1, 'svc__kernel': 'rbf'}",0,0,0,0,0,0,0,502
2.229782534,0.133354324,0.170667028,0.008908363,20,10,rbf,1,,,"{'kbest__k': 20, 'svc__C': 10.0, 'svc__gamma': 1, 'svc__kernel': 'rbf'}",0,0,0,0,0,0,0,502
